epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,2432.36,0.42633,0.2711,0.84675,0.96849,0.97529,0.99076,0.93636,0.38823,0.2646,0.82124,0.000759035,0.000759035,0.000759035
18,2574,0.42845,0.27374,0.84319,0.97827,0.97337,0.99283,0.94223,0.37564,0.24498,0.81241,0.000737037,0.000737037,0.000737037
19,2714.53,0.42624,0.26985,0.84402,0.96469,0.98147,0.99196,0.93617,0.38114,0.26208,0.81196,0.00071504,0.00071504,0.00071504
20,2856.57,0.41572,0.26423,0.83883,0.98003,0.97683,0.99206,0.93914,0.38717,0.2513,0.81877,0.000693042,0.000693042,0.000693042
21,2999.37,0.42177,0.26652,0.84032,0.97609,0.97707,0.99311,0.94203,0.38115,0.25455,0.81337,0.000671044,0.000671044,0.000671044
22,3142.12,0.41834,0.26358,0.83991,0.97219,0.98147,0.99158,0.94195,0.38335,0.25475,0.81642,0.000649046,0.000649046,0.000649046
23,3284.66,0.409,0.25604,0.83894,0.97329,0.98476,0.99244,0.94171,0.37962,0.24506,0.8153,0.000627048,0.000627048,0.000627048
24,3426.68,0.41125,0.2594,0.84088,0.98543,0.97606,0.99379,0.94377,0.37763,0.24153,0.81244,0.000605051,0.000605051,0.000605051
25,3569,0.40325,0.25227,0.83368,0.97549,0.98349,0.99263,0.94237,0.37476,0.24175,0.81686,0.000583053,0.000583053,0.000583053
26,3710.46,0.40407,0.25124,0.8386,0.97018,0.97968,0.99182,0.94292,0.37517,0.24758,0.80958,0.000561055,0.000561055,0.000561055
27,3851.63,0.40121,0.25103,0.83459,0.98063,0.9773,0.99317,0.9482,0.36138,0.24091,0.80734,0.000539057,0.000539057,0.000539057
28,3992.84,0.39223,0.24367,0.8347,0.97702,0.98508,0.99307,0.94911,0.36816,0.23592,0.81264,0.000517059,0.000517059,0.000517059
29,4134.63,0.39144,0.24381,0.83143,0.97785,0.97915,0.9931,0.94518,0.36692,0.23412,0.81275,0.000495062,0.000495062,0.000495062
30,4276.33,0.39695,0.24762,0.83466,0.97635,0.97606,0.99244,0.94863,0.36078,0.23859,0.80897,0.000473064,0.000473064,0.000473064
31,4418.65,0.39273,0.24411,0.83166,0.97341,0.98147,0.99253,0.94665,0.36198,0.23388,0.81248,0.000451066,0.000451066,0.000451066
32,4560.29,0.38867,0.2426,0.83364,0.97586,0.98224,0.992,0.94507,0.36853,0.23814,0.8118,0.000429068,0.000429068,0.000429068
33,4702.64,0.38656,0.23815,0.83121,0.97259,0.98069,0.99191,0.94969,0.35589,0.22836,0.81121,0.00040707,0.00040707,0.00040707
34,4844.11,0.38247,0.23629,0.83517,0.96578,0.98764,0.99199,0.94716,0.36669,0.23313,0.81237,0.000385073,0.000385073,0.000385073
35,4985.36,0.38206,0.2344,0.82941,0.96593,0.98919,0.99227,0.94868,0.36362,0.22929,0.81217,0.000363075,0.000363075,0.000363075
36,5127.5,0.3697,0.22885,0.82764,0.97472,0.98268,0.99241,0.95044,0.35631,0.22488,0.80977,0.000341077,0.000341077,0.000341077
37,5269.67,0.37538,0.22989,0.82609,0.97379,0.9861,0.99272,0.95228,0.35126,0.22483,0.80918,0.000319079,0.000319079,0.000319079
38,5410.62,0.37065,0.22534,0.82883,0.97316,0.97995,0.99268,0.95081,0.35464,0.22524,0.81135,0.000297081,0.000297081,0.000297081
39,5551.96,0.37134,0.22721,0.8302,0.97571,0.98533,0.99271,0.95146,0.35183,0.21979,0.81056,0.000275084,0.000275084,0.000275084
40,5694.03,0.36776,0.22513,0.82824,0.97981,0.98147,0.99247,0.95101,0.35339,0.22076,0.81069,0.000253086,0.000253086,0.000253086
41,6006.51,0.33123,0.20151,0.80288,0.97259,0.98657,0.9919,0.94951,0.36218,0.23126,0.81403,0.000231088,0.000231088,0.000231088
42,6150.74,0.32179,0.19431,0.79734,0.9739,0.98842,0.99184,0.9466,0.36947,0.23038,0.81433,0.00020909,0.00020909,0.00020909
43,6290.39,0.32154,0.19332,0.79735,0.97128,0.98764,0.99229,0.95213,0.35727,0.22061,0.81116,0.000187092,0.000187092,0.000187092
44,6429.08,0.32108,0.1918,0.79336,0.97778,0.98549,0.99289,0.95296,0.36002,0.22175,0.81396,0.000165095,0.000165095,0.000165095
45,6569.45,0.31305,0.18979,0.79901,0.97557,0.98657,0.99242,0.95288,0.36038,0.2203,0.81325,0.000143097,0.000143097,0.000143097
46,6709.4,0.30634,0.18614,0.79322,0.97783,0.98749,0.99203,0.95133,0.3552,0.21966,0.81131,0.000121099,0.000121099,0.000121099
47,6849.7,0.30471,0.18484,0.79299,0.98003,0.98525,0.9926,0.95228,0.3528,0.21797,0.81033,9.91012e-05,9.91012e-05,9.91012e-05
48,6989.82,0.30499,0.18311,0.79451,0.97928,0.98517,0.99268,0.95325,0.35061,0.21193,0.81231,7.71034e-05,7.71034e-05,7.71034e-05
49,7129.57,0.30039,0.17965,0.79161,0.97777,0.98512,0.99262,0.95278,0.35021,0.21299,0.81156,5.51056e-05,5.51056e-05,5.51056e-05
50,7273.53,0.29978,0.17885,0.79279,0.97852,0.98519,0.99256,0.95334,0.35063,0.21237,0.81252,3.31078e-05,3.31078e-05,3.31078e-05
