epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,5144.81,0.48475,0.36469,0.84939,0.98815,0.99724,0.99396,0.94595,0.35758,0.21239,0.79936,0.000737037,0.000737037,0.000737037
19,5378.5,0.48548,0.37084,0.8488,0.98893,0.99586,0.99403,0.95038,0.35933,0.20807,0.79997,0.00071504,0.00071504,0.00071504
20,5612.39,0.47501,0.35425,0.84751,0.99312,0.99534,0.99405,0.95119,0.35522,0.20412,0.79649,0.000693042,0.000693042,0.000693042
21,5846.06,0.47643,0.35457,0.84413,0.98907,0.99817,0.99394,0.94736,0.36114,0.21151,0.80043,0.000671044,0.000671044,0.000671044
22,6080.09,0.47442,0.35283,0.84235,0.98831,0.99724,0.99408,0.94871,0.35351,0.20889,0.79724,0.000649046,0.000649046,0.000649046
23,6313.85,0.46987,0.35118,0.84278,0.99173,0.99186,0.99401,0.94573,0.34323,0.2082,0.7948,0.000627048,0.000627048,0.000627048
24,6547.76,0.46764,0.34787,0.84196,0.99215,0.99172,0.99384,0.94686,0.35719,0.20919,0.79753,0.000605051,0.000605051,0.000605051
25,6783.05,0.45692,0.33911,0.84055,0.99175,0.99426,0.99374,0.95583,0.34344,0.19801,0.79365,0.000583053,0.000583053,0.000583053
26,7016.66,0.45922,0.33981,0.83636,0.99171,0.99724,0.9938,0.95301,0.34945,0.20348,0.79603,0.000561055,0.000561055,0.000561055
27,7250.49,0.46921,0.3459,0.84348,0.99137,0.99724,0.99409,0.95175,0.35102,0.19888,0.79809,0.000539057,0.000539057,0.000539057
28,7484.48,0.45535,0.32726,0.83865,0.99126,0.99724,0.99409,0.94911,0.35603,0.19746,0.79816,0.000517059,0.000517059,0.000517059
29,7718.09,0.45488,0.33477,0.83672,0.9903,0.99724,0.99429,0.95017,0.34657,0.19833,0.79809,0.000495062,0.000495062,0.000495062
30,7951.37,0.45705,0.33261,0.83847,0.99041,0.99673,0.99401,0.95286,0.35262,0.19836,0.79866,0.000473064,0.000473064,0.000473064
31,8184.85,0.45582,0.33194,0.83945,0.99178,0.99796,0.99409,0.95344,0.34733,0.1953,0.79651,0.000451066,0.000451066,0.000451066
32,8418.56,0.44998,0.32248,0.83819,0.99149,0.9931,0.99407,0.95251,0.34553,0.19708,0.79593,0.000429068,0.000429068,0.000429068
33,8652.29,0.44072,0.31584,0.83168,0.98982,0.99862,0.99398,0.95302,0.34109,0.19601,0.79674,0.00040707,0.00040707,0.00040707
34,8886.23,0.44564,0.31973,0.83295,0.99099,0.99586,0.99403,0.95238,0.34716,0.19468,0.79757,0.000385073,0.000385073,0.000385073
35,9119.79,0.44238,0.31197,0.83388,0.99299,0.99586,0.99409,0.95436,0.34089,0.193,0.79513,0.000363075,0.000363075,0.000363075
36,9353.21,0.43906,0.3158,0.83672,0.99042,0.99811,0.99411,0.95565,0.33842,0.19002,0.79682,0.000341077,0.000341077,0.000341077
37,9587.2,0.4396,0.31231,0.83593,0.99097,0.99586,0.99418,0.95724,0.33818,0.1922,0.79427,0.000319079,0.000319079,0.000319079
38,9820.62,0.43404,0.30633,0.83291,0.99253,0.99448,0.99404,0.95498,0.33404,0.18606,0.79417,0.000297081,0.000297081,0.000297081
39,10054.4,0.43375,0.30494,0.8301,0.9945,0.99706,0.99396,0.95395,0.34166,0.19104,0.79588,0.000275084,0.000275084,0.000275084
40,10287.6,0.4306,0.29939,0.83208,0.99323,0.99448,0.99395,0.95353,0.34029,0.18683,0.79598,0.000253086,0.000253086,0.000253086
41,10646.4,0.40098,0.27771,0.81555,0.989,0.99216,0.99378,0.95046,0.34794,0.19408,0.79661,0.000231088,0.000231088,0.000231088
42,10896,0.38851,0.26662,0.80953,0.99142,0.99724,0.99412,0.95538,0.3359,0.19049,0.79285,0.00020909,0.00020909,0.00020909
43,11129.7,0.38946,0.26383,0.81061,0.98955,0.99586,0.99376,0.95268,0.34588,0.191,0.7954,0.000187092,0.000187092,0.000187092
44,11371.2,0.38537,0.26184,0.81267,0.99273,0.99448,0.99376,0.95397,0.3415,0.18919,0.79496,0.000165095,0.000165095,0.000165095
45,11605.9,0.37893,0.25811,0.80877,0.99073,0.9931,0.99391,0.95353,0.34293,0.18989,0.79641,0.000143097,0.000143097,0.000143097
46,11841.1,0.37792,0.25892,0.80626,0.99174,0.99313,0.99387,0.95526,0.3391,0.18772,0.79537,0.000121099,0.000121099,0.000121099
47,12075.8,0.37636,0.25431,0.80576,0.99311,0.99348,0.99409,0.95535,0.33873,0.18434,0.79533,9.91012e-05,9.91012e-05,9.91012e-05
48,12310.7,0.37363,0.25051,0.80629,0.9904,0.99574,0.99404,0.95651,0.33874,0.1844,0.79516,7.71034e-05,7.71034e-05,7.71034e-05
49,12545.5,0.37398,0.24824,0.80469,0.99069,0.9931,0.99402,0.95567,0.33832,0.18443,0.79495,5.51056e-05,5.51056e-05,5.51056e-05
50,12780.3,0.36984,0.24423,0.80302,0.9913,0.9931,0.994,0.95489,0.33588,0.18357,0.79406,3.31078e-05,3.31078e-05,3.31078e-05
