epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,21195.6,0.37359,0.22524,0.81849,0.98561,0.98751,0.99428,0.96077,0.32499,0.20043,0.80834,0.000275084,0.000275084,0.000275084
40,21693.1,0.37027,0.22323,0.81709,0.98685,0.98817,0.99404,0.96258,0.31944,0.20203,0.80776,0.000253086,0.000253086,0.000253086
41,22433.1,0.33357,0.19988,0.79713,0.98045,0.99016,0.99398,0.96133,0.32999,0.2078,0.80955,0.000231088,0.000231088,0.000231088
42,23339.3,0.32778,0.19685,0.79706,0.98222,0.9896,0.99411,0.96274,0.32032,0.20167,0.8074,0.00020909,0.00020909,0.00020909
43,23867.6,0.32352,0.19344,0.79294,0.98706,0.98489,0.99414,0.96325,0.3197,0.20081,0.80458,0.000187092,0.000187092,0.000187092
44,24373.3,0.32157,0.19206,0.79378,0.98404,0.9862,0.99416,0.96372,0.31908,0.20304,0.80836,0.000165095,0.000165095,0.000165095
45,24868.6,0.31586,0.18741,0.79289,0.98363,0.98815,0.99415,0.96375,0.31752,0.19895,0.80719,0.000143097,0.000143097,0.000143097
46,25365.7,0.31487,0.18639,0.79118,0.98402,0.98683,0.99407,0.96302,0.31693,0.20023,0.80846,0.000121099,0.000121099,0.000121099
47,25863.1,0.31262,0.18342,0.79331,0.9811,0.98981,0.99415,0.96294,0.3198,0.19958,0.80681,9.91012e-05,9.91012e-05,9.91012e-05
48,26356.5,0.30685,0.17976,0.79115,0.98338,0.98818,0.9941,0.96294,0.31724,0.19842,0.80761,7.71034e-05,7.71034e-05,7.71034e-05
49,26853.5,0.30636,0.17822,0.78937,0.98174,0.99055,0.99414,0.96416,0.31372,0.19602,0.80499,5.51056e-05,5.51056e-05,5.51056e-05
50,27347.8,0.30526,0.17625,0.79055,0.98091,0.99067,0.99416,0.96423,0.31402,0.19442,0.80691,3.31078e-05,3.31078e-05,3.31078e-05
